timestamp,output,input,relevant,string_output
509.22,10.022392116887527,"{'fysiologische_stressreactie': [91.55555555555556], 'BewegingSport': [0], 'Roken': [-3.0500000000000114], 'Cafeïne': [-1], 'Temperatuurschommeling': [2.039999999999999]}",{39: array([0.78888889])},10.022392116887527
511.25,10.022392116887527,"{'fysiologische_stressreactie': [91.55555555555556], 'BewegingSport': [0], 'Roken': [-3.0500000000000114], 'Cafeïne': [-1], 'Temperatuurschommeling': [2.039999999999999]}",{39: array([0.78888889])},10.022392116887527
513.27,21.443752661942167,"{'fysiologische_stressreactie': [92.77777777777777], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [2.8099999999999987]}","{25: array([0.00333333]), 34: array([0.08266667]), 39: array([0.81944444])}",21.443752661942167
515.31,21.443752661942167,"{'fysiologische_stressreactie': [92.77777777777777], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [2.8099999999999987]}","{25: array([0.00333333]), 34: array([0.08266667]), 39: array([0.81944444])}",21.443752661942167
517.33,9.933605664488015,"{'fysiologische_stressreactie': [92.77777777777777], 'BewegingSport': [7.222222222222223], 'Roken': [3.1100000000000136], 'Cafeïne': [-1], 'Temperatuurschommeling': [-2.0]}",{39: array([0.81944444])},9.933605664488015
519.34,9.97265288544358,"{'fysiologische_stressreactie': [92.22222222222223], 'BewegingSport': [7.222222222222223], 'Roken': [6.17999999999995], 'Cafeïne': [-3.0699999999999363], 'Temperatuurschommeling': [1.879999999999999]}",{39: array([0.80555556])},9.97265288544358
521.36,9.97265288544358,"{'fysiologische_stressreactie': [92.22222222222223], 'BewegingSport': [7.222222222222223], 'Roken': [6.17999999999995], 'Cafeïne': [-3.0699999999999363], 'Temperatuurschommeling': [1.879999999999999]}",{39: array([0.80555556])},9.97265288544358
523.38,10.5379447806874,"{'fysiologische_stressreactie': [92.77777777777777], 'BewegingSport': [0], 'Roken': [9.839999999999918], 'Cafeïne': [1], 'Temperatuurschommeling': [2.039999999999999]}","{25: array([0.00333333]), 39: array([0.81944444])}",10.5379447806874
525.41,11.854707056210074,"{'fysiologische_stressreactie': [92.77777777777777], 'BewegingSport': [0], 'Roken': [13.110000000000014], 'Cafeïne': [3.2700000000000955], 'Temperatuurschommeling': [1.4600000000000009]}","{25: array([0.0109]), 39: array([0.81944444])}",11.854707056210074
527.42,11.854707056210074,"{'fysiologische_stressreactie': [92.77777777777777], 'BewegingSport': [0], 'Roken': [13.110000000000014], 'Cafeïne': [3.2700000000000955], 'Temperatuurschommeling': [1.4600000000000009]}","{25: array([0.0109]), 39: array([0.81944444])}",11.854707056210074
529.46,16.663810519058128,"{'fysiologische_stressreactie': [92.77777777777777], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [6.340000000000032], 'Temperatuurschommeling': [2.66]}","{25: array([0.02113333]), 34: array([0.04266667]), 39: array([0.81944444])}",16.663810519058128
